TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
19003,Pittosporum undulatum :: Victorian Box,3064 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.78869678,-122.4434292
6925,Laurus nobilis :: Sweet Bay: Grecian Laurel,460 Fell St,Sidewalk: Curb side : Cutout,6,3X3,37.77567996,-122.4254994
3032,Platanus x hispanica :: Sycamore: London Plane,2568 California St,Sidewalk: Curb side : Cutout,12,3X3,37.78865423,-122.4365733
18270,Metrosideros excelsa :: New Zealand Xmas Tree,1949 Post St,Sidewalk: Curb side : Cutout,12,3X3,37.78499873,-122.4338006
14470,Tristania conferta ::,223 Masonic Ave,Sidewalk: Curb side : Cutout,70,3X3,37.77970985,-122.4473624
7341,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2133 Fillmore St,Sidewalk: Curb side : Cutout,18,3X3,37.78948016,-122.4340414
13005,Ficus nitida :: Laurel Fig,383 Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.80338562,-122.4079932
17887,Olea europaea :: Olive Tree,2225 Pine St,Sidewalk: Curb side : Cutout,8,3x3,37.78801366,-122.4325432
23431,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1946 Van Ness Ave,Sidewalk: Curb side : Cutout,18,3X3,37.79374024,-122.422837
6142,Platanus x hispanica :: Sycamore: London Plane,979X Ellis St,Sidewalk: Curb side : Cutout,12,4x4,37.78359707,-122.4222602
14863,Ficus retusa nitida :: Banyan Fig,1398 McAllister St,Sidewalk: Curb side : Cutout,24,3x3,37.77829743,-122.4348762
13019,Olea europaea :: Olive Tree,426 Lombard St,Sidewalk: Curb side : Cutout,3,4X4,37.8034336,-122.408624
3047,Platanus x hispanica :: Sycamore: London Plane,2698 California St,Sidewalk: Curb side : Cutout,12,3X3,37.78840961,-122.43851
8161,Tristaniopsis laurina :: Swamp Myrtle,1102 Fulton St,Sidewalk: Curb side : Cutout,30,3X3,37.77730639,-122.4352042
19013,Olea europaea :: Olive Tree,3109 Sacramento St,Sidewalk: Curb side : Cutout,18,3X3,37.78844464,-122.4444405
97569,Pyrus calleryana :: Ornamental Pear,542 Divisadero St,Sidewalk: Curb side : Cutout,3,,37.77466397,-122.4376198
26540,Tristania conferta ::,530 Francisco St,Sidewalk: Curb side : Cutout,12,4X4,37.80469693,-122.4138669
22767,Tristaniopsis laurina :: Swamp Myrtle,1686 Turk St,Sidewalk: Curb side : Cutout,3,4X4,37.77997588,-122.4367294
29097,Lophostemon confertus :: Brisbane Box,730 Ellis St,Sidewalk: Curb side : Cutout,3,3x3,37.78423922,-122.4182949
13758,Platanus x hispanica :: Sycamore: London Plane,844X Market St,Sidewalk: Curb side : Cutout,35,4x4,37.78509775,-122.4068477
17843,Acacia melanoxylon :: Blackwood Acacia,2043 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78834398,-122.4298528
6910,Tristaniopsis laurina :: Swamp Myrtle,368 Fell St,Sidewalk: Curb side : Cutout,6,3X3,37.77589375,-122.4238759
29148,Lophostemon confertus :: Brisbane Box,335 Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.78442323,-122.4127747
23169,Corymbia ficifolia :: Red Flowering Gum,202X Van Ness Ave,Median : Cutout,30,9,37.77748683,-122.4197264
6145,Platanus x hispanica :: Sycamore: London Plane,939 Ellis St,Sidewalk: Curb side : Cutout,6,4x4,37.78361824,-122.4220131
11104,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2000 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79931457,-122.4189917
3089,Platanus x hispanica :: Sycamore: London Plane,2960 California St,Sidewalk: Curb side : Cutout,12,3X3,37.78781697,-122.4431656
12350,Tristania conferta ::,1280 Laguna St,Sidewalk: Curb side : Cutout,3,4x4,37.78264903,-122.4274207
2706,Platanus x hispanica :: Sycamore: London Plane,2140 Bush St,Sidewalk: Curb side : Cutout,12,3x3,37.78723538,-122.432346
2984,Platanus x hispanica :: Sycamore: London Plane,2230 California St,Sidewalk: Curb side : Cutout,35,3X3,37.78934208,-122.431222
29678,Lophostemon confertus :: Brisbane Box,1900X Van Ness Ave,Median : Cutout,3,,37.79331295,-122.4229079
17354,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2200 Franklin St,Sidewalk: Curb side : Cutout,3,3X3,37.79474864,-122.4248085
2559,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',626X Powell St,Sidewalk: Curb side : Cutout,12,4X4,37.79054592,-122.4087876
14833,Syagrus romanzoffianum :: Queen Palm,1288 McAllister St,Sidewalk: Curb side : Cutout,12,3X3,37.77851842,-122.4331212
28067,Ficus retusa nitida :: Banyan Fig,3445 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.78125122,-122.456007
6347,Metrosideros excelsa :: New Zealand Xmas Tree,1940 Ellis St,Sidewalk: Curb side : Cutout,6,3X3,37.78170493,-122.4381318
14466,Ginkgo biloba :: Maidenhair Tree,201 Masonic Ave,Sidewalk: Curb side : Cutout,60,2X3,37.77997481,-122.4474174
19970,Pinus Spp :: Pine Spp,100 STAIRWAY44,Sidewalk: Curb side : Cutout,12,15,,
11096,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1930 Hyde St,Sidewalk: Curb side : Cutout,70,3X3,37.79878378,-122.41889
7086,Acacia melanoxylon :: Blackwood Acacia,1842 Fell St,Sidewalk: Curb side : Cutout,30,3X3,37.77277234,-122.4482387
12247,Ficus retusa nitida :: Banyan Fig,503 Laguna St,Sidewalk: Curb side : Cutout,12,3X3,37.77578817,-122.4262245
9691,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',330 Gough St,Sidewalk: Curb side : Cutout,24,3x3,37.77651955,-122.4228164
18824,Olea europaea :: Olive Tree,1871 Sacramento St,Sidewalk: Curb side : Cutout,14,3X3,37.7910894,-122.4237336
93398,Tristaniopsis laurina :: Swamp Myrtle,2299 Turk Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.77854741,-122.4468105
9728,Olea europaea :: Olive Tree,629 Gough St,Sidewalk: Curb side : Cutout,12,4x4,37.7793021,-122.4235539
18023,Ficus retusa nitida :: Banyan Fig,2729 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78691596,-122.4412148
17992,Ulmus parvifolia :: Chinese Elm,2619 Pine St,Sidewalk: Curb side : Cutout,3,3X3,37.78715356,-122.4393138
23424,Platanus x hispanica :: Sycamore: London Plane,1999 Van Ness Ave,Sidewalk: Curb side : Cutout,10,3X3,37.79361838,-122.4231569
3067,Platanus x hispanica :: Sycamore: London Plane,2847 California St,Sidewalk: Curb side : Cutout,3,3X3,37.78784301,-122.4414591
23281,Fraxinus spp :: Ash Spp,843X Van Ness Ave,Median : Cutout,25,3X3,37.78362731,-122.4210063
29714,Lophostemon confertus :: Brisbane Box,300X Gough St,Sidewalk: Curb side : Cutout,3,3x3,37.77609944,-122.4227271
14425,Acacia melanoxylon :: Blackwood Acacia,90X Masonic Ave,Median : Cutout,40,12,37.78172545,-122.4475482
13044,Olea europaea :: Olive Tree,532 Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.8032231,-122.4103322
6320,Tristania conferta ::,1862 Ellis St,Sidewalk: Curb side : Cutout,6,4X4,37.78186481,-122.4368598
23548,Acacia melanoxylon :: Blackwood Acacia,2822 Van Ness Ave,Sidewalk: Curb side : Cutout,35,4X4,37.80175119,-122.4244521
3025,Platanus x hispanica :: Sycamore: London Plane,2530 California St,Sidewalk: Curb side : Cutout,12,3X3,37.7887141,-122.4360955
21657,Ficus retusa nitida :: Banyan Fig,1725 Sutter St,Sidewalk: Curb side : Cutout,12,4x4,37.78657673,-122.428836
17868,Maytenus boaria :: Mayten,2127 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78814707,-122.4314591
7308,Pyrus kawakamii :: Evergreen Pear,1919 Fillmore St,Sidewalk: Curb side : Cutout,3,3x3,37.78762574,-122.433691
5202,Pyrus calleryana :: Ornamental Pear,740 Divisadero St,Sidewalk: Curb side : Cutout,3,3X4,37.77651363,-122.4379977
8144,Pittosporum undulatum :: Victorian Box,990 Fulton St,Sidewalk: Curb side : Cutout,40,3X3,37.777596,-122.4329074
14763,Pyrus kawakamii :: Evergreen Pear,983 McAllister St,Sidewalk: Curb side : Cutout,18,4X4,37.779019,-122.428108
14039,Platanus x hispanica :: Sycamore: London Plane,1272 Market St,Sidewalk: Curb side : Cutout,6,4x4,37.77801823,-122.415821
8028,Pittosporum undulatum :: Victorian Box,495 Fulton St,Sidewalk: Curb side : Cutout,12,3X3,37.7784836,-122.4248617
6041,Acacia melanoxylon :: Blackwood Acacia,1830 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78070912,-122.4384787
9530,Pittosporum undulatum :: Victorian Box,1080 Golden Gate Ave,Sidewalk: Curb side : Cutout,6,3x3,37.78010904,-122.4282661
18842,Olea europaea :: Olive Tree,2101 Sacramento St,Sidewalk: Curb side : Cutout,10,3x3,37.79056645,-122.4276846
11118,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2100 Hyde St,Sidewalk: Curb side : Cutout,22,7x12,37.80023925,-122.4191662
14541,Platanus x hispanica :: Sycamore: London Plane,720 Masonic Ave,Sidewalk: Curb side : Cutout,60,3X3,37.77454189,-122.4460923
6090,Metrosideros excelsa :: New Zealand Xmas Tree,2004 Eddy St,Sidewalk: Curb side : Cutout,12,3x3,37.78041105,-122.4408352
23875,Acacia melanoxylon :: Blackwood Acacia,1499X Webster St,Sidewalk: Curb side : Cutout,24,3x3,37.78431112,-122.4313057
2477,Leptospermum laevigatum :: Australian Tea Tree,2307X Sacramento St,Sidewalk: Curb side : Cutout,12,3x4,37.79012396,-122.4312452
26934,Tristaniopsis laurina :: Swamp Myrtle,1590 Golden Gate Ave,Sidewalk: Curb side : Cutout,3,3X3,37.77904142,-122.4366278
14638,Cupaniopsis anacardioides :: Carrotwood,600X McAllister St,Sidewalk: Curb side : Cutout,10,4x4,37.77993821,-122.4220865
2965,Platanus x hispanica :: Sycamore: London Plane,2110 California St,Sidewalk: Curb side : Cutout,18,3X3,37.78959421,-122.4292201
29108,Lophostemon confertus :: Brisbane Box,765 Ellis St,Sidewalk: Curb side : Cutout,3,3x3,37.78403456,-122.4188139
23472,Platanus x hispanica :: Sycamore: London Plane,2356 Van Ness Ave,Sidewalk: Curb side : Cutout,12,3x3,37.79744761,-122.4235745
18907,Olea europaea :: Olive Tree,2603 Sacramento St,Sidewalk: Curb side : Cutout,3,1x1,37.78952371,-122.4358674
25716,Platanus x hispanica :: Sycamore: London Plane,777 Grove St,Sidewalk: Curb side : Cutout,24,3X3,37.77696549,-122.4293706
27267,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2080 Van Ness Ave,Sidewalk: Curb side : Cutout,24,3X3,37.79453189,-122.4229944
9928,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2209 Gough St,Sidewalk: Curb side : Cutout,30,3x3,37.79386576,-122.4264928
13291,Ficus retusa nitida :: Banyan Fig,2671 Lombard St,Sidewalk: Curb side : Cutout,12,1X1,37.79862768,-122.4454672
7101,Tristania conferta ::,2070 Fell St,Sidewalk: Curb side : Cutout,6,4X4,37.77230495,-122.4519154
13624,Platanus x hispanica :: Sycamore: London Plane,570 Market St,Sidewalk: Curb side : Cutout,18,4x4,37.78953937,-122.4012231
11069,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1749 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79700139,-122.4186749
23518,Acacia melanoxylon :: Blackwood Acacia,2701 Van Ness Ave,Sidewalk: Curb side : Cutout,20,3X3,37.80058625,-122.4245574
5902,Pyrus kawakamii :: Evergreen Pear,1230 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78204146,-122.4280224
18032,Ulmus parvifolia :: Chinese Elm,2801 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78680129,-122.4421599
2181,Pittosporum crassifolium :: Karo Tree,1006 Broderick St,Sidewalk: Curb side : Cutout,8,4X4,37.77981291,-122.440393
18921,Pyrus calleryana :: Ornamental Pear,2657 Sacramento St,Sidewalk: Curb side : Cutout,3,3X3,37.78942914,-122.4366482
2978,Platanus x hispanica :: Sycamore: London Plane,2201 California St,Sidewalk: Curb side : Cutout,30,3X2,37.78918912,-122.4308913
23442,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,2100X Van Ness Ave,Median : Cutout,24,9,37.79500511,-122.4232657
23468,Lophostemon confertus :: Brisbane Box,2323 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3X3,37.79717434,-122.4238737
10636,Ficus retusa nitida :: Banyan Fig,843 Hayes St,Sidewalk: Curb side : Cutout,12,3X3,37.77588471,-122.4303129
5232,Pittosporum crassifolium :: Karo Tree,1060 Divisadero St,Sidewalk: Curb side : Cutout,12,2X3,37.77952332,-122.4385886
7371,Pyrus calleryana :: Ornamental Pear,2430 Fillmore St,Sidewalk: Curb side : Cutout,3,3X3,37.79204301,-122.4343976
7069,Tristania conferta ::,1620 Fell St,Sidewalk: Curb side : Cutout,18,3X3,37.77323223,-122.4446642
27402,Platanus x hispanica :: Sycamore: London Plane,2390 Hyde St,Sidewalk: Curb side : Cutout,24,3,37.80269,-122.4196692
7346,Ginkgo biloba :: Maidenhair Tree,2225 Fillmore St,Sidewalk: Curb side : Cutout,1,3X3,37.7902332,-122.4341905
2926,Platanus x hispanica :: Sycamore: London Plane,1820 California St,Sidewalk: Curb side : Cutout,40,3X3,37.79020016,-122.4244421
2731,Pittosporum undulatum :: Victorian Box,2255 Bush St,Sidewalk: Curb side : Cutout,3,3x3,37.78683405,-122.4343539
97591,Pyrus calleryana :: Ornamental Pear,501 Divisadero St,Sidewalk: Curb side : Cutout,3,4x3,37.77420763,-122.4377511
5206,Pyrus calleryana :: Ornamental Pear,793 Divisadero St,Sidewalk: Curb side : Cutout,3,4X4,37.77673705,-122.4382663
9641,Ficus retusa nitida :: Banyan Fig,1482 Golden Gate Ave,Sidewalk: Curb side : Cutout,12,3x3,37.77926953,-122.4347949
8158,Tristaniopsis laurina :: Swamp Myrtle,1086 Fulton St,Sidewalk: Curb side : Cutout,3,3X3,37.77738924,-122.4345852
11080,Lophostemon confertus :: Brisbane Box,1837 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.79780578,-122.4188457
8190,Eucalyptus sideroxylon :: Red Ironbark,1280 Fulton St,Sidewalk: Curb side : Cutout,100,3X3,37.7769723,-122.4377894
7987,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2123 Franklin St,Sidewalk: Curb side : Cutout,12,3X3,37.79419115,-122.4248853
23481,Acacia melanoxylon :: Blackwood Acacia,2440 Van Ness Ave,Sidewalk: Curb side : Cutout,24,3x3,37.79816117,-122.4237386
5845,Pittosporum undulatum :: Victorian Box,909X Franklin St,Sidewalk: Curb side : Cutout,6,4X4,37.78286289,-122.4225831
14848,Ulmus parvifolia :: Chinese Elm,1341 McAllister St,Sidewalk: Curb side : Cutout,3,3x3,37.77825775,-122.4340924
2699,Metrosideros excelsa :: New Zealand Xmas Tree,2119 Bush St,Sidewalk: Curb side : Cutout,12,3X3,37.7870486,-122.4326923
29095,Lophostemon confertus :: Brisbane Box,632 Ellis St,Sidewalk: Curb side : Cutout,3,3x3,37.78444878,-122.4166821
11026,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1435 Hyde St,Sidewalk: Curb side : Cutout,23,3x3,37.79413446,-122.4180994
7167,Ficus retusa nitida :: Banyan Fig,761 Fillmore St,Sidewalk: Curb side : Cutout,18,3X3,37.77665732,-122.4314479
7343,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2195 Fillmore St,Sidewalk: Curb side : Cutout,12,3X3,37.78967406,-122.4340819
97584,Pyrus calleryana :: Ornamental Pear,818 Divisadero St,Sidewalk: Curb side : Cutout,3,3x3,37.77715974,-122.4381209
13233,Tristania conferta ::,2301X Lombard St,Sidewalk: Curb side : Cutout,6,3X3,37.79926118,-122.4398016
23863,Acacia melanoxylon :: Blackwood Acacia,1420 Webster St,Sidewalk: Curb side : Cutout,80,4X4,37.7838237,-122.4308832
26812,Ginkgo biloba :: Maidenhair Tree,1701 Divisadero St,Sidewalk: Curb side : Cutout,3,3X3,37.78567776,-122.4400884
11074,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1801 Hyde St,Sidewalk: Curb side : Cutout,70,4x4,37.79751904,-122.4187819
98478,Myoporum laetum :: Myoporum,3022 Pine St,Sidewalk: Curb side : Cutout,10,3x3,37.78644324,-122.4461232
17793,Olea europaea :: Olive Tree,1843 Pine St,Sidewalk: Curb side : Cutout,12,3x3,37.78882236,-122.426169
9625,Pittosporum undulatum :: Victorian Box,1410 Golden Gate Ave,Sidewalk: Curb side : Cutout,6,3X3,37.77936089,-122.4340992
13167,Callistemon citrinus :: Lemon Bottlebrush,1906 Lombard St,Sidewalk: Curb side : Cutout,26,3X3,37.80035164,-122.4330091
5893,Tristania conferta ::,1136 Eddy St,Sidewalk: Curb side : Cutout,3,3X3,37.78224551,-122.4264519
6306,Tristania conferta ::,1804 Ellis St,Sidewalk: Curb side : Cutout,12,4x4,37.78195867,-122.4361829
13169,Tristania conferta ::,1929 Lombard St,Sidewalk: Curb side : Cutout,12,3X3,37.80008237,-122.4332608
6942,Lophostemon confertus :: Brisbane Box,556 Fell St,Sidewalk: Curb side : Cutout,3,3X3,37.77548912,-122.4269734
13033,Lagerstroemia indica :: Crape Myrtle,468 Lombard St,Sidewalk: Curb side : Cutout,11,3X3,37.80336352,-122.4092575
3003,Platanus x hispanica :: Sycamore: London Plane,2356 California St,Sidewalk: Curb side : Cutout,95,3X3,37.78908146,-122.4332028
6088,Metrosideros excelsa :: New Zealand Xmas Tree,2000 Eddy St,Sidewalk: Curb side : Cutout,12,3x3,37.78042049,-122.4407699
19015,Olea europaea :: Olive Tree,3135 Sacramento St,Sidewalk: Curb side : Cutout,17,3X3,37.78842522,-122.4445727
7161,Ficus retusa nitida :: Banyan Fig,726 Fillmore St,Sidewalk: Curb side : Cutout,12,3X3,37.77659854,-122.4312651
14038,Platanus x hispanica :: Sycamore: London Plane,1266 Market St,Sidewalk: Curb side : Cutout,6,4X4,37.77807291,-122.4157482
5215,Tristania conferta ::,846 Divisadero St,Sidewalk: Curb side : Cutout,18,3X3,37.77752018,-122.4381883
23932,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1737 Webster St,Sidewalk: Curb side : Cutout,25,4x4,37.78690705,-122.4318471
17823,Metrosideros excelsa :: New Zealand Xmas Tree,1916 Pine St,Sidewalk: Curb side : Cutout,3,3X3,37.78876701,-122.427772
20017,Eucalyptus globulus :: Blue Gum,100 STAIRWAY48,Sidewalk: Curb side : Cutout,18,10ST,,
18823,Ligustrum lucidum :: Glossy Privet,1870 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.79122113,-122.4236134
17711,Ligustrum lucidum :: Glossy Privet,1214 Pierce St,Sidewalk: Curb side : Cutout,15,3X3,37.78116288,-122.4355713
96723,Lophostemon confertus :: Brisbane Box,2061 Hyde St,Sidewalk: Curb side : Cutout,3,3x3,37.79998927,-122.4192922
27521,Metrosideros excelsa :: New Zealand Xmas Tree,3201 California St,Sidewalk: Curb side : Cutout,6,3X3,37.78708357,-122.4474911
6082,Metrosideros excelsa :: New Zealand Xmas Tree,1980 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.78048023,-122.4402467
2850,Platanus x hispanica :: Sycamore: London Plane,1299 California St,Sidewalk: Curb side : Cutout,11,3X3,37.79114669,-122.4155311
14851,Ulmus parvifolia :: Chinese Elm,1350 McAllister St,Sidewalk: Curb side : Cutout,3,3x3,37.77838534,-122.4342056
13141,Tristania conferta ::,1790 Lombard St,Sidewalk: Curb side : Cutout,30,3X3,37.80063271,-122.4307385
11059,Lophostemon confertus :: Brisbane Box,1636 Hyde St,Sidewalk: Curb side : Cutout,3,3X3,37.7960402,-122.4183424
2856,Platanus x hispanica :: Sycamore: London Plane,1332 California St,Sidewalk: Curb side : Cutout,65,3X3,37.79121029,-122.4164209
29142,Lophostemon confertus :: Brisbane Box,220 Jones St,Sidewalk: Curb side : Cutout,6,3x3,37.78333992,-122.4123881
6013,Acacia melanoxylon :: Blackwood Acacia,1719 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.78090083,-122.4359047
5947,Pittosporum undulatum :: Victorian Box,1435 Eddy St,Sidewalk: Curb side : Cutout,6,3X3,37.78149949,-122.4312797
5877,Platanus x hispanica :: Sycamore: London Plane,1090 Eddy St,Sidewalk: Curb side : Cutout,12,3x3,37.78239463,-122.4253751
17936,Maytenus boaria :: Mayten,2428 Pine St,Sidewalk: Curb side : Cutout,12,3x3,37.78766935,-122.4365079
17914,Olea europaea :: Olive Tree,2334 Pine St,Sidewalk: Curb side : Cutout,7,3X3,37.78795288,-122.4342785
2189,Pittosporum crassifolium :: Karo Tree,1049 Broderick St,Sidewalk: Curb side : Cutout,12,4X4,37.78008554,-122.4406039
97596,Pyrus calleryana :: Ornamental Pear,783 Divisadero St,Sidewalk: Curb side : Cutout,3,,37.776602,-122.4382399
7108,Acacia melanoxylon :: Blackwood Acacia,2150 Fell St,Sidewalk: Curb side : Cutout,23,3X3,37.77212185,-122.4533217
19268,Pittosporum undulatum :: Victorian Box,1350 Scott St,Sidewalk: Curb side : Cutout,12,4X4,37.78245504,-122.4375297
103873,Magnolia grandiflora :: Southern Magnolia,1331 Polk St,Sidewalk: Curb side : Cutout,3,3x3,37.78922822,-122.4205013
18938,Quercus agrifolia :: Coast Live Oak,2730 Sacramento St,Sidewalk: Curb side : Cutout,6,4X4,37.78941855,-122.4377929
8111,Pyrus kawakamii :: Evergreen Pear,810 Fulton St,Sidewalk: Curb side : Cutout,20,3X3,37.77793261,-122.4302399
5309,Acacia melanoxylon :: Blackwood Acacia,1736 Divisadero St,Sidewalk: Curb side : Cutout,12,3x3,37.78578148,-122.4398875
23547,Acacia melanoxylon :: Blackwood Acacia,2806 Van Ness Ave,Sidewalk: Curb side : Cutout,35,4X4,37.80157112,-122.4244288
18894,Pittosporum undulatum :: Victorian Box,2530 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.78981829,-122.4347052
7342,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2142 Fillmore St,Sidewalk: Curb side : Cutout,3,3x3,37.78968835,-122.4339166
18946,Pittosporum undulatum :: Victorian Box,2825 Sacramento St,Sidewalk: Curb side : Cutout,15,3X3,37.7890684,-122.4395381
18001,Ulmus parvifolia :: Chinese Elm,2673 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.78710539,-122.4397608
